Time, X, Y
5.22213,34,540
5.227055,34,540
5.231239,34,540
5.235728,34,540
5.24022,34,540
5.244629,34,540
5.248454,34,540
5.254553,34,540
5.258984,34,540
5.262503,34,540
5.266994,34,540
5.271516,34,540
5.275966,34,540
5.279803,34,540
5.28441,34,540
5.288864,34,540
5.293764,34,540
5.298391,34,540
5.302418,34,540
5.307884,34,540
5.311032,34,540
5.316247,34,540
5.320394,34,540
5.325134,34,540
5.32836,34,540
5.33321,34,540
5.33697,34,540
5.34203,34,540
5.347136,34,540
5.350435,34,540
5.354587,34,540
5.358589,34,540
5.363166,34,540
5.366627,34,540
5.371003,34,540
5.375138,34,540
5.379382,34,540
5.382693,34,540
5.387185,34,540
5.391167,34,540
5.395551,34,540
5.399242,34,540
5.404326,34,540
5.409339,34,540
5.415035,34,540
5.42013,34,540
5.425002,34,540
5.429971,34,540
5.433424,34,540
5.437739,34,540
5.442222,34,540
5.446497,34,540
5.450483,34,540
5.454305,34,540
5.458511,34,540
5.461879,34,540
5.465696,34,540
5.471018,34,540
5.474972,34,540
5.478364,34,540
5.483429,34,540
5.487504,34,540
5.491293,34,540
5.494561,34,540
5.500076,34,540
5.503604,34,540
5.508043,34,540
5.511268,34,540
5.515774,34,540
5.519291,34,540
5.522987,34,540
5.526536,34,540
5.529934,34,540
5.533595,34,540
5.537309,34,540
5.541049,34,540
5.545035,34,540
5.549663,34,540
5.553127,34,540
5.557634,34,540
5.561095,34,540
5.5664,34,540
5.572844,34,540
5.576445,34,540
5.581052,34,540
5.585185,34,540
5.589491,34,540
5.593197,34,540
5.597625,34,540
5.602821,34,540
5.606703,34,540
5.610735,34,540
5.614141,34,540
5.618732,34,540
5.622353,34,540
5.626628,34,540
5.63025,34,540
5.634713,34,540
5.638374,34,540
5.643859,34,540
5.647223,34,540
5.651782,34,540
5.65529,34,540
5.660172,34,540
5.663674,34,540
5.668431,34,540
5.672215,34,540
5.677287,34,540
5.680509,34,540
5.684424,34,540
5.688584,34,540
5.693352,34,540
5.696608,34,540
5.700378,34,540
5.704344,34,540
5.708329,34,540
5.711961,34,540
5.716293,34,540
5.720683,34,540
5.72458,34,540
5.729149,34,540
5.733072,34,540
5.737556,34,540
5.74208,34,540
5.746557,34,540
5.74972,34,540
5.753699,34,540
5.758466,34,540
5.762622,34,540
5.765934,34,540
5.769846,34,540
5.773941,34,540
5.779607,34,540
5.783169,34,540
5.788295,34,540
5.79213,34,540
5.796848,34,540
5.800719,34,540
5.805696,34,540
5.809063,34,540
5.813995,34,540
5.818525,34,540
5.822451,34,540
5.828078,34,540
5.831776,34,540
5.835804,34,540
5.839106,34,540
5.84363,34,540
5.848905,34,540
5.853523,34,540
5.857324,34,540
5.862442,34,540
5.866647,34,540
5.869881,34,540
5.873515,34,540
5.87811,34,540
5.882507,34,540
5.886903,34,540
5.890812,34,540
5.894252,34,540
5.898381,34,540
5.901601,34,540
5.905325,34,540
5.909136,34,540
5.91238,34,540
5.916923,34,540
5.921247,34,540
5.926054,34,540
5.930464,34,540
5.933887,34,540
5.938596,34,540
5.941714,34,540
5.947142,34,540
5.951551,34,540
5.956201,34,540
5.959981,34,540
5.96573,34,540
5.969824,34,540
5.974298,34,540
5.978514,34,540
5.982993,34,540
5.987866,34,540
5.991898,34,540
5.996492,34,540
6.000684,34,540
6.005423,34,540
6.01074,34,540
6.014408,34,540
6.019636,34,540
6.023599,34,540
6.029493,34,540
6.034413,34,540
6.038796,34,540
6.043565,34,540
6.047396,34,540
6.051875,34,540
6.055739,34,540
6.061161,34,540
6.064758,34,540
6.06975,34,540
6.074749,34,540
6.07895,34,540
6.08357,34,540
6.087725,34,540
6.092109,34,540
6.095953,34,540
6.100585,34,540
6.10479,34,540
6.109456,34,540
6.113113,34,540
6.117585,34,540
6.123306,34,540
6.127189,34,540
6.132743,34,540
6.135991,34,540
6.141248,34,540
6.144628,34,540
6.149048,34,540
6.152166,34,540
6.156695,34,540
6.159888,34,540
6.164559,34,540
6.168654,34,540
6.172443,34,540
6.176169,34,540
6.180362,34,540
6.183651,34,540
6.188282,34,540
6.192157,34,540
6.197674,34,540
6.200924,34,540
6.205575,34,540
6.209004,34,540
6.213289,34,540
6.216415,34,540
6.220356,34,540
6.224422,34,540
6.228633,34,540
6.231953,34,540
6.2357,34,540
6.239134,34,540
6.243182,34,540
6.246748,34,540
6.250607,34,540
6.255013,34,540
6.259084,34,540
6.262524,34,540
6.266489,34,540
6.270133,34,540
6.274391,34,540
6.27801,34,540
6.281264,34,540
6.285651,34,540
6.290796,34,540
6.294105,34,540
6.298357,34,540
6.301484,34,540
6.305729,34,540
6.310028,34,540
6.313694,34,540
6.31723,34,540
6.320917,34,540
6.325135,34,540
6.32888,34,540
6.334093,34,540
6.338266,34,540
6.341755,34,540
6.346513,34,540
6.349694,34,540
6.353406,34,540
6.357621,34,540
6.361228,34,540
6.365176,34,540
6.368933,34,540
6.373638,34,540
6.377372,34,540
6.381051,34,540
6.384276,34,540
6.388875,34,540
6.392068,34,540
6.396139,34,540
6.399446,34,540
6.404677,34,540
6.408751,34,540
6.412658,34,540
6.415635,34,540
6.420083,34,540
6.423856,34,540
6.427909,34,540
6.430996,34,540
6.435324,34,540
6.439106,34,540
6.4432,34,540
6.446664,34,540
6.45059,34,540
6.454244,34,540
6.458604,34,540
6.462424,34,540
6.466683,34,540
6.469937,34,540
6.475009,34,540
6.478322,34,540
6.48137,34,540
6.485224,34,540
6.489184,34,540
6.494466,34,540
6.498463,34,540
6.50184,34,540
6.505668,34,540
6.510565,34,540
6.514668,34,540
6.518144,34,540
6.521736,34,540
6.526499,34,540
6.530807,34,540
6.533758,34,540
6.536951,34,540
6.540866,34,540
6.544286,34,540
6.548657,34,540
6.552126,34,540
6.556538,34,540
6.559967,34,540
6.564053,34,540
6.567455,34,540
6.572787,34,540
6.576255,34,540
6.581326,34,540
6.586245,34,540
6.589952,34,540
6.593292,34,540
6.597332,34,540
6.602406,34,540
6.605856,34,540
6.609104,34,540
6.613525,34,540
6.616461,34,540
6.620787,34,540
6.624104,34,540
6.628833,34,540
6.634617,34,540
6.639112,34,540
6.64304,34,540
6.646846,34,540
6.651561,34,540
6.657441,34,540
6.661968,34,540
6.666418,34,540
6.669674,34,540
6.673062,34,540
6.677304,34,540
6.680964,34,540
6.684889,34,540
6.68866,34,540
6.692434,34,540
6.696299,34,540
6.700062,34,540
6.703768,34,540
6.708053,34,540
6.711426,34,540
6.715151,34,540
6.718519,34,540
6.722034,34,540
6.725439,34,540
6.728964,34,540
6.732092,34,540
6.735499,34,540
6.740203,34,540
6.743852,34,540
6.746923,34,540
6.750371,34,540
6.754857,34,540
6.758451,34,540
6.761639,34,540
6.766031,34,540
6.769304,34,540
6.772593,34,540
6.776012,34,540
6.78013,34,540
6.784222,34,540
6.787537,34,540
6.791069,34,540
6.794376,34,540
6.798585,34,540
6.801924,34,540
6.806023,34,540
6.810171,34,540
6.813436,34,540
6.816536,34,540
6.820016,34,540
6.823339,34,540
6.827261,34,540
6.830719,34,540
6.834486,34,540
6.837739,34,540
6.842648,34,540
6.847872,34,540
6.851777,34,540
6.856377,34,540
6.861065,34,540
6.866885,34,540
6.870633,34,540
6.874356,34,540
6.877758,34,540
6.881027,34,540
6.884944,34,540
6.889714,34,540
6.894578,34,540
6.899121,34,540
6.902555,34,540
6.906329,34,540
6.910021,34,540
6.914542,34,540
6.917924,34,540
6.922366,34,540
6.92595,34,540
6.931317,34,540
6.935155,34,540
6.939349,34,540
6.943418,34,540
6.946978,34,540
6.950959,34,540
6.955676,34,540
6.959852,34,540
6.963333,34,540
6.967063,34,540
6.970356,34,540
6.973504,34,540
6.977385,34,540
6.980883,34,540
6.984764,34,540
6.989434,34,540
6.993241,34,540
6.996518,34,540
7.0007,34,540
7.005339,34,540
7.009441,34,540
7.012813,34,540
7.016102,34,540
7.020273,34,540
7.024921,34,540
7.029014,34,540
7.032286,34,540
7.036668,34,540
7.040305,34,540
7.044222,34,540
7.047512,34,540
7.051468,34,540
7.055301,34,540
7.059469,34,540
7.062597,34,540
7.066703,34,540
7.070366,34,540
7.074305,34,540
7.077617,34,540
7.083624,34,540
7.087043,34,540
7.090878,34,540
7.095347,34,540
7.099679,34,540
7.103133,34,540
7.106946,34,540
7.111452,34,540
7.116286,34,540
7.119489,34,540
7.12348,34,540
7.128624,34,540
7.133523,34,540
7.13694,34,540
7.14103,34,540
7.145344,34,540
7.148825,34,540
7.152134,34,540
7.155789,34,540
7.160118,34,540
7.16945,34,540
7.174902,34,540
7.179462,34,540
7.184314,34,540
7.188413,34,540
7.193388,34,540
7.196831,34,540
7.200517,34,540
7.20411,34,540
7.207648,34,540
7.211618,34,540
7.215677,34,540
7.220041,34,540
7.223979,34,540
7.227598,34,540
7.23094,34,540
7.234731,34,540
7.238218,34,540
7.241481,34,540
7.245336,34,540
7.248417,34,540
7.251339,34,540
7.254518,34,540
7.257939,34,540
7.262508,34,540
7.26575,34,540
7.268841,34,540
7.272194,34,540
7.276417,34,540
7.281436,34,540
7.285,34,540
7.288978,34,540
7.292796,34,540
7.29663,34,540
7.301268,34,540
7.30478,34,540
7.308022,34,540
7.311485,34,540
7.320371,34,540
7.325591,34,540
7.32959,34,540
7.333199,34,540
7.336739,34,540
7.34028,34,540
7.344224,34,540
7.347486,34,540
7.35107,34,540
7.354232,34,540
7.357568,34,540
7.361103,34,540
7.364634,34,540
7.368149,34,540
7.371982,34,540
7.375253,34,540
7.379305,34,540
7.382972,34,540
7.387759,34,540
7.39159,34,540
7.395341,34,540
7.399506,34,540
7.402684,34,540
7.406391,34,540
7.410808,34,540
7.414162,34,540
7.417067,34,540
7.420138,34,540
7.423426,34,540
7.426842,34,540
7.430765,34,540
7.435402,34,540
7.439685,34,540
7.442915,34,540
7.446723,34,540
7.449717,34,540
7.453182,34,540
7.456898,34,540
7.460605,34,540
7.464295,34,540
7.474254,34,540
