Timestamp,3dX,3dY,3dZ,2dX,2dY,ScreenWidth,ScreenHeight
2024-05-04 19:36:03.643,-0.7086754,-1.150808,3.522781,219.5,94,590,433
2024-05-04 19:36:03.650,-0.5725718,-1.150808,3.522781,234,94,590,433
2024-05-04 19:36:03.657,-0.4364681,-1.150808,3.522781,248.5,94,590,433
2024-05-04 19:36:03.663,-0.4364681,-1.150808,3.522781,248.5,94,590,433
2024-05-04 19:36:03.670,-0.2675147,-1.150808,3.522781,266.5,94,590,433
2024-05-04 19:36:03.676,-0.130877,-1.150808,3.508461,281,93.5,590,433
2024-05-04 19:36:03.683,0.02748585,-1.150808,3.438571,298,91,590,433
2024-05-04 19:36:03.692,0.1590652,-1.150808,3.411388,312.5,90,590,433
2024-05-04 19:36:03.700,0.2763138,-1.150808,3.345276,326,87.5,590,433
2024-05-04 19:36:03.706,0.3803272,-1.150808,3.319544,338,86.5,590,433
2024-05-04 19:36:03.713,0.4864655,-1.150808,3.319544,350,86.5,590,433
2024-05-04 19:36:03.718,0.4864655,-1.150808,3.319544,350,86.5,590,433
2024-05-04 19:36:03.725,0.5704913,-1.150808,3.319544,359.5,86.5,590,433
2024-05-04 19:36:03.733,0.6487374,-1.150808,3.358293,367.5,88,590,433
2024-05-04 19:36:03.741,0.7510986,-1.150808,3.480167,376,92.5,590,433
2024-05-04 19:36:03.747,0.8551245,-1.150808,3.626392,383.5,97.5,590,433
2024-05-04 19:36:03.754,0.9899893,-1.150808,3.870319,391,105,590,433
2024-05-04 19:36:03.761,1.121921,-1.150808,4.189716,395.5,113.5,590,433
2024-05-04 19:36:03.767,1.121921,-1.150808,4.189716,395.5,113.5,590,433
2024-05-04 19:36:03.774,1.24821,-1.150808,4.615407,396.5,123,590,433
2024-05-04 19:36:03.781,1.406117,-1.150808,5.199285,396.5,133.5,590,433
2024-05-04 19:36:03.787,1.446011,-1.022429,5.400001,395.5,145.5,590,433
2024-05-04 19:36:03.794,1.366879,-0.842424,5.400001,390,158,590,433
2024-05-04 19:36:03.801,1.251774,-0.655219,5.400001,382,171,590,433
2024-05-04 19:36:03.808,1.093504,-0.4176118,5.400001,371,187.5,590,433
2024-05-04 19:36:03.866,-0.04670477,0.8413194,8.763494,293,252.5,590,433
2024-05-04 19:36:03.873,-0.2364607,0.8902893,8.451871,284.5,256,590,433
2024-05-04 19:36:03.880,-0.4127121,0.9042726,8.372657,276.5,257,590,433
2024-05-04 19:36:03.889,-0.5681334,0.9030883,8.361691,269.5,257,590,433
2024-05-04 19:36:03.896,-0.5681334,0.9030883,8.361691,269.5,257,590,433
2024-05-04 19:36:03.903,-0.6818943,0.9062344,8.390821,264.5,257,590,433
2024-05-04 19:36:03.909,-0.8229942,0.8801053,8.462309,258.5,255.5,590,433
2024-05-04 19:36:03.916,-0.9092145,0.8303559,8.530813,255,253,590,433
2024-05-04 19:36:03.993,-1.504574,-1.150808,9.181717,233.5,169.5,590,433
2024-05-04 19:36:03.999,-1.504574,-1.150808,9.181717,233.5,169.5,590,433
2024-05-04 19:36:04.006,-1.251592,-1.150808,7.637886,233.5,160,590,433
2024-05-04 19:36:04.013,-1.088861,-1.150808,6.538495,232.5,150.5,590,433
2024-05-04 19:36:04.021,-0.9581976,-1.150808,5.753875,232.5,141.5,590,433
2024-05-04 19:36:04.027,-0.8504715,-1.150808,5.106991,232.5,132,590,433
2024-05-04 19:36:04.034,-0.776917,-1.150808,4.665303,232.5,124,590,433
2024-05-04 19:36:04.041,-0.745048,-1.150808,4.403476,231.5,118.5,590,433
2024-05-04 19:36:04.048,-0.7186446,-1.150808,4.149429,230,112.5,590,433
2024-05-04 19:36:04.054,-0.7186446,-1.150808,4.149429,230,112.5,590,433
2024-05-04 19:36:04.062,-0.7212591,-1.150808,3.923098,226,106.5,590,433
2024-05-04 19:36:04.069,-0.7330837,-1.150808,3.768916,222,102,590,433
2024-05-04 19:36:04.076,-0.7713466,-1.150808,3.596172,214.5,96.5,590,433
2024-05-04 19:36:04.083,-0.8113766,-1.150808,3.480167,207.5,92.5,590,433
2024-05-04 19:36:04.090,-0.8568268,-1.150808,3.332361,198.5,87,590,433
2024-05-04 19:36:04.097,-0.9095702,-1.150808,3.220453,189,82.5,590,433
2024-05-04 19:36:04.103,-0.9095702,-1.150808,3.220453,189,82.5,590,433
2024-05-04 19:36:04.109,-0.9693851,-1.150808,3.149932,179.5,79.5,590,433
2024-05-04 19:36:04.116,-1.035259,-1.150808,3.071464,168.5,76,590,433
2024-05-04 19:36:04.122,-1.113775,-1.150808,3.007252,156,73,590,433
2024-05-04 19:36:04.129,-1.18962,-1.150808,2.98644,145.5,72,590,433
2024-05-04 19:36:04.136,-1.271904,-1.150808,2.955759,133.5,70.5,590,433
2024-05-04 19:36:04.142,-1.271904,-1.150808,2.955759,133.5,70.5,590,433
2024-05-04 19:36:04.150,-1.366411,-1.150808,2.955758,121.5,70.5,590,433
2024-05-04 19:36:04.158,-1.449105,-1.150808,2.955758,111,70.5,590,433
2024-05-04 19:36:04.164,-1.535736,-1.150808,2.955758,100,70.5,590,433
2024-05-04 19:36:04.172,-1.604235,-1.150808,2.965915,92,71,590,433
2024-05-04 19:36:04.178,-1.659102,-1.150808,2.98644,86.5,72,590,433
2024-05-04 19:36:04.185,-1.71063,-1.150808,3.028356,83,74,590,433
2024-05-04 19:36:04.191,-1.71063,-1.150808,3.028356,83,74,590,433
2024-05-04 19:36:04.198,-1.753293,-1.150808,3.060572,80,75.5,590,433
2024-05-04 19:36:04.206,-1.78451,-1.150808,3.093481,78.5,77,590,433
2024-05-04 19:36:04.214,-1.845673,-1.150808,3.184803,77.5,81,590,433
2024-05-04 19:36:04.223,-1.923758,-1.150808,3.319543,77.5,86.5,590,433
2024-05-04 19:36:04.230,-2.049906,-1.150808,3.537218,77.5,94.5,590,433
2024-05-04 19:36:04.239,-2.169688,-1.150808,3.752527,78,101.5,590,433
2024-05-04 19:36:04.247,-2.294294,-1.150808,4.03309,81.5,109.5,590,433
2024-05-04 19:36:04.254,-2.457258,-1.150808,4.381124,84.5,118,590,433
2024-05-04 19:36:04.261,-2.638227,-1.150808,4.794896,88.5,126.5,590,433
2024-05-04 19:36:04.268,-2.839096,-1.150808,5.327663,95,135.5,590,433
2024-05-04 19:36:04.274,-3.022193,-1.150808,5.831629,100.5,142.5,590,433
2024-05-04 19:36:04.281,-3.233364,-1.150808,6.489331,108,150,590,433
2024-05-04 19:36:04.287,-3.233364,-1.150808,6.489331,108,150,590,433
2024-05-04 19:36:04.294,-3.468665,-1.150808,7.192343,114,156.5,590,433
2024-05-04 19:36:04.302,-3.675163,-1.150808,8.06618,124,163,590,433
2024-05-04 19:36:04.309,-3.975487,-1.150808,9.181717,132.5,169.5,590,433
2024-05-04 19:36:04.334,-1.717292,-0.4312714,4.756537,159.5,182.5,590,433
2024-05-04 19:36:04.341,-1.577215,-0.3883736,4.697939,169,185.5,590,433
2024-05-04 19:36:04.347,-1.470997,-0.3508325,4.698514,177.5,188.5,590,433
2024-05-04 19:36:04.354,-1.379206,-0.2976031,4.748856,186,193,590,433
2024-05-04 19:36:04.361,-1.306635,-0.2512411,4.831426,193.5,197,590,433
2024-05-04 19:36:04.366,-1.306635,-0.2512411,4.831426,193.5,197,590,433
2024-05-04 19:36:04.373,-1.26624,-0.205689,4.976211,199.5,201,590,433
